id,addr
1653,"Petrolite Street, Richmond"
1654,"Regatta Boulevard, Marina Bay, Richmond"
1655,"100 South 35th Street, Pullman, Richmond"
1656,"1300 Contra Costa Drive, El Cerrito"
1657,"1200 Norvell Street, El Cerrito"
1658,"6800 Fairmount Avenue, El Cerrito"
1659,"200 Trinity Avenue, Kensington"
1660,"2400 Arden Way, Cassell, San Jose"
1664,"1000 Windermere Avenue, Cresthaven, Roseville"
1674,"200 Hyde Street, Tenderloin, San Francisco"
1677,"200 Funston Road, Marina District, San Francisco"
1682,"700 Haight Street, Lower Haight, San Francisco"
1685,"0 Dwinelle Court, Alameda"
1686,"0 The Embarcadero, North Beach, San Francisco"
1687,"1400 Powell Street, Russian Hill, San Francisco"
1688,"1100 Taylor Street, Nob Hill, San Francisco"
1689,"200 Sutter Street, Financial District, San Francisco"
1690,"900 Pine Street, Lower Nob Hill, San Francisco"
1691,"200 O'Farrell Street, Tenderloin, San Francisco"
1692,"800 Mission Street, South of Market, San Francisco"
1694,"700 Folsom Street, South of Market, San Francisco"
1695,"5th Street, Treasure Island, San Francisco"
1696,"4700 18th Street, Eureka Valley, San Francisco"
1697,"400 Burnett Avenue, Twin Peaks, San Francisco"
1698,"3500 20th Street, Mission District, San Francisco"
1699,"900 Sanchez Street, Dolores Heights, San Francisco"
1700,"3900 25th Street, Noe Valley, San Francisco"
1701,"600 28th Street, Noe Valley, San Francisco"
1702,"100 Randall Street, Glen Park, San Francisco"
1703,"2600 21st Street, Mission District, San Francisco"
1704,"2900 24th Street, Mission District, San Francisco"
1705,"0 Conkling Street, Silver Terrace, San Francisco"
1706,"700 Bernal Heights Boulevard, Bernal Heights, San Francisco"
1707,"100 Appleton Avenue, Bernal Heights, San Francisco"
1708,"300 Osage Place, Lathrop"
1710,"100 Morningside Drive, Lakeshore, San Francisco"
1712,"California 120, Manteca"
1713,"25600 South Lammers Road, Tracy"
1714,"20400 El Rancho Road, Tracy"
1715,"1600 Etta Way, Tracy"
1717,"25700 South Kasson Road, Tracy"
1718,"300 Arballo Drive, Lakeshore, San Francisco"
1719,"31500 South Corral Hollow Road, Tracy"
1720,"2200 47th Avenue, Sunset District, San Francisco"
1721,"Bayfront Expressway, Menlo Park"
1722,"200 9th Avenue, Richmond District, San Francisco"
1723,"600 Burrows Avenue, San Bruno"
1724,"2200 Euclid Avenue, East Palo Alto"
1725,"1200 San Mateo Drive, Menlo Park"
1726,"1700 Oakdell Drive, Menlo Park"
1727,"100 Fifth Avenue, South Fair Oaks, Redwood City"
1728,"800 Easton Avenue, San Bruno"
1729,"1500 Adrian Road, Ingold - Milldale, Burlingame"
1730,"0 Park Lane, Brisbane"
1731,"0 Orange Court, Hillside, Daly City"
1732,"0 Longview Drive, Westlake, Daly City"
1733,"0 Barry Lane, West Atherton, Atherton"
1734,"0 Flood Circle, Lindenwood, Atherton"
1735,"100 Clark Drive, Central San Mateo, San Mateo"
1736,"2500 Sand Hill Road, Sharon Heights, Menlo Park"
1737,"700 Westridge Drive, Central Portola Valley, Portola Valley"
1738,"1000 Wildwood Avenue, Westlake, Daly City"
1739,"0 Reiner Street, Daly City"
1740,"800 Campus Drive, Serramonte, Daly City"
1741,"200 Morton Drive, Serramonte, Daly City"
1742,"Junipero Serra Boulevard, Serra Highlands, South San Francisco"
1743,"600 San Bruno Avenue East, San Bruno"
1744,"1200 Helen Drive, Millbrae"
1745,"Ed Taylor Trail, Burlingame Hills, Burlingame"
1746,"600 North Delaware Street, Central San Mateo, San Mateo"
1747,"1700 Coyote Point Drive, Shoreview, San Mateo"
1748,"500 Carmel Circle, Baywood - Aragon, San Mateo"
1749,"1600 Parrott Drive, South San Mateo, San Mateo"
1750,"1700 Yorktown Road, San Mateo"
1751,"400 31st Avenue, Beresford Park, San Mateo"
1752,"200 West 25th Avenue, South San Mateo, San Mateo"
1753,"100 Yawl Court, Foster City"
1754,"100 Sea Cloud Drive, Foster City"
1755,"3000 Los Prados Street, East San Mateo, San Mateo"
1756,"2400 Casa Bona Avenue, Belmont"
1757,"1100 Saint Francis Street, Palm Park, Redwood City"
1758,"100 Queens Court, San Carlos"
1759,"600 Sylvan Way, Emerald Hills"
1760,"100 Nevada Street, Mount Carmel, Redwood City"
1761,"100 Fulton Street, Mount Carmel, Redwood City"
1762,"500 Summit Spring Road, Woodside"
1763,"Pomponio Truck Trail, Pescadero"
1764,"300 26th Avenue, Central Richmond, San Francisco"
1768,"800 Balboa Street, Richmond District, San Francisco"
1770,"1800 32nd Avenue, Sunset District, San Francisco"
1771,"0 Lopez Avenue, West of Twin Peaks, San Francisco"
1772,"0 Rockaway Avenue, West of Twin Peaks, San Francisco"
1773,"0 Majestic Avenue, Ingleside, San Francisco"
1774,"200 Byxbee Street, Oceanview, San Francisco"
1775,"100 Farallones Street, Oceanview, San Francisco"
1776,"1800 25th Avenue, Sunset District, San Francisco"
1777,"7100 Geary Boulevard, Richmond District, San Francisco"
1778,"7700 Geary Boulevard, Richmond District, San Francisco"
1779,"500 John Muir Drive, Lakeshore, San Francisco"
1780,"1600 McKinnon Avenue, Bayview, San Francisco"
1781,"1100 Carolina Street, Potrero Hill, San Francisco"
1783,"1500 Mansell Street, Visitacion Valley, San Francisco"
1784,"Miners Levee, Civic Center, Stockton"
1785,"900 South Van Buren Street, Seaport, Stockton"
1786,"1000 South Fresno Avenue, Seaport, Stockton"
1787,"2200 Christina Avenue, Stockton"
1789,"2800 Lewis Street, August, Stockton"
1800,"11700 California 4, Stockton"
1804,"3800 Mission Drive, Santa Cruz"
1805,"500 30th Avenue, Opal Cliffs, Santa Cruz"
1806,"7200 Glen Haven Road, Soquel"
1807,"7300 Viewpoint Road, Aptos"
1808,"2100 Wallace Avenue, Aptos"
1809,"Harkins Slough Lane, Watsonville"
1810,"4600 Y Street, Southeastern Sacramento, Sacramento"
1813,"1300 Travers Lane, Corralitos"
1814,"Uptown Alley, Central Sacramento, Sacramento"
1821,"200 Majestic Lane, North Sacramento, Sacramento"
1824,"800 Flin Way, Sunnyvale"
1825,"1500 Dominion Avenue, Sunnyvale"
1826,"1100 Hollenbeck Avenue, Sunnyvale West, Sunnyvale"
1827,"800 Hanover Avenue, Sunnyvale West, Sunnyvale"
1829,"1000 Hedera Court, Ponderosa Park, Sunnyvale"
1830,"300 South Sunnyvale Avenue, Heritage District, Sunnyvale"
1831,"1100 East Arques Avenue, Sunnyvale"
1832,"500 Sullivan Drive, Mountain View"
1833,"500 Logue Avenue, Mountain View"
1834,"500 Castro Street, Old Mountain View, Mountain View"
1838,"500 Chesley Avenue, Waverly Park, Mountain View"
1839,"300 Cleveland Avenue, North Sacramento, Sacramento"
1842,"1500 North Market Boulevard, North Sacramento, Sacramento"
1845,"4600 Garden Highway, North Natomas, Sacramento"
1847,"1000 Barbara Avenue, Blossom Valley, Mountain View"
1848,"600 Campbell Avenue, Los Altos"
1849,"300 South San Antonio Road, North Los Altos, Los Altos"
1850,"200 Vernal Court, North Los Altos, Los Altos"
1851,"100 Primrose Way, Duveneck - St. Francis, Palo Alto"
1852,"0 Ryan Court, Stanford"
1853,"1400 Club View Terrace, Country Club, Los Altos"
1856,"2500 Ocala Avenue, East San Jose, San Jose"
1865,"5700 Greenback Lane, Sacramento"
1868,"900 North 9th Street, Central San Jose, San Jose"
1869,"12900 Tripoli Court, Los Altos Hills"
1870,"6700 Heathfield Drive, South San Jose, San Jose"
1871,"1400 Calle Alegre, South San Jose, San Jose"
1872,"1200 Ashcroft Lane, Cambrian, San Jose"
1873,"400 Piercy Road, Edenvale, San Jose"
1874,"4900 Minas Drive, South San Jose, San Jose"
1875,"Guadalupe River Trail, Edenvale, San Jose"
1876,"500 Cozy Drive, South San Jose, San Jose"
1877,"6100 Encinal Drive, Edenvale, San Jose"
1884,"100 North Jackson Avenue, East San Jose, San Jose"
1885,"800 Point Creek Drive, Alum Rock, San Jose"
1886,"3600 Madeline Drive, Alum Rock, San Jose"
1887,"10300 Chrisland Avenue, Alum Rock, San Jose"
1888,"4100 Golf Drive, Alum Rock, San Jose"
1889,"3000 Berryessa Road, Alum Rock, San Jose"
1890,"2200 Charger Drive, North San Jose, San Jose"
1891,"800 Jury Court, North San Jose, San Jose"
1892,"2000 Commodore Drive, East San Jose, San Jose"
1893,"2200 Shade Tree Lane, North San Jose, San Jose"
1894,"600 Shetland Court, Milpitas"
1895,"2100 Glenview Drive, Milpitas"
1896,"9200 Dove Court, Gilroy"
1897,"1600 Exposition Boulevard, North Sacramento, Sacramento"
1898,"2100 Surrey Road, North Sacramento, Sacramento"
1899,"1200 58th Avenue, Southwestern Sacramento, Sacramento"
1903,"Spring Street, Central San Jose, San Jose"
1904,"100 East San Fernando Street, Central San Jose, San Jose"
1905,"700 East Saint James Street, Central San Jose, San Jose"
1906,"0 South 21st Street, Central San Jose, San Jose"
1907,"500 Margaret Street, Central San Jose, San Jose"
1908,"400 Vista Ridge Drive, Milpitas"
1909,"Agua Caliente Trail, Milpitas"
1910,"2200 Royal Drive, Santa Clara"
1911,"3400 Flora Vista Avenue, Santa Clara"
1912,"900 Pepper Tree Lane, Santa Clara"
1913,"1200 Washington Street, Santa Clara"
1914,"200 Westridge Drive, Central San Jose, Santa Clara"
1915,"2600 Estella Drive, Santa Clara"
1916,"1200 Collins Lane, West San Jose, San Jose"
1917,"4900 Moorpark Avenue, Strawberry Park, San Jose"
1918,"3700 Rhoda Drive, West San Jose, San Jose"
1919,"300 Mac Arthur Avenue, Central San Jose, San Jose"
1920,"1800 Fruitdale Avenue, Central San Jose, San Jose"
1921,"1700 Blackford Lane, Willow Glen, San Jose"
1922,"1800 Hurst Avenue, Willow Glen, San Jose"
1923,"100 North Midway Street, Pruneyard / Dry Creek, Campbell"
1924,"2200 Curtner Avenue, Campbell"
1925,"4200 Leigh Avenue, Cambrian, San Jose"
1926,"3800 Willowood Drive, South San Jose, San Jose"
1927,"0 Almaden Plaza Way, South San Jose, San Jose"
1928,"1300 Bryan Avenue, South San Jose, San Jose"
1929,"800 Monica Lane, Campbell"
1930,"0 North 1st Street, Downtown, Campbell"
1931,"1200 Latimer Avenue, Campbell"
1932,"600 Laura Drive, San Tomas, Campbell"
1933,"16300 Los Gatos Almaden Road, Los Gatos"
1934,"16700 Madrone Avenue, Los Gatos"
1935,"100 Arroyo Grande Way, Los Gatos"
1936,"14400 Chester Avenue, Saratoga"
1937,"19500 Dorchester Drive, Golden Triangle, Saratoga"
1938,"3300 Brodie Drive, South San Jose, San Jose"
1939,"2500 Loomis Drive, South San Jose, San Jose"
1940,"700 Overland Way, South San Jose, San Jose"
1941,"4400 Bella Madeira Lane, Alum Rock, San Jose"
1942,"3500 Slopeview Drive, East San Jose, San Jose"
1943,"4200 Chaboya Hills Court, Evergreen, San Jose"
1944,"700 Girard Street, Visitacion Valley, San Francisco"
1945,"5300 Canyon Hills Lane, East San Jose, San Jose"
1946,"1800 Loch Ness Way, Evergreen, San Jose"
1947,"21800 Vía Regina, Saratoga"
1948,"21700 Rainbow Drive, Cupertino"
1949,"7100 Rainbow Drive, West San Jose, San Jose"
1950,"1500 June Avenue, Alum Rock, San Jose"
1951,"400 Delta Street, Visitacion Valley, San Francisco"
1952,"200 Parmer Avenue, Alum Rock, San Jose"
1954,"12000 West Ripon Road, Ripon"
1955,"Liccicitos Road, Moss Beach"
1965,"6200 Frazier Lake Road, Gilroy"
1966,"300 Ioof Avenue, Gilroy"
1967,"400 Upper Park Road, Santa Cruz"
1968,"700 Meder Street, Santa Cruz"
1969,"700 Broadway, Seabright, Santa Cruz"
1970,"100 Jenne Street, Santa Cruz"
1971,"500 Vivienne Drive, Watsonville"
1972,"700 West Beach Street, Watsonville"
1978,"1700 Freedom Boulevard, Freedom"
1979,"300 Buena Vista Drive, Watsonville"
1980,"600 Big Creek Road, Davenport"
1981,"600 Crest Drive, Ben Lomond"
1982,"100 Monte Verde Drive, Vacaville"
1988,"1600 Sausalito Drive, Hollister"
1989,"11200 Visitar Street, Felton"
1990,"7700 Pitt School Road, Dixon"
1991,"Ragsdale Street, Fairfield"
1992,"13700 Long Ridge Road, Los Gatos"
1993,"700 Village Drive, Suisun City"
1994,"800 Bobolink Court, Suisun City"
1995,"7600 Pleasants Valley Road, Vacaville"
1996,"200 Riverview Drive, Vallejo"
1997,"17200 Gehricke Road, Sonoma"
1998,"2300 Grove Street, Sonoma"
1999,"Road 107A, West Sacramento"
2000,"200 Genoa Court, Vallejo"
2001,"900 Telford Lane, Petaluma"
2002,"2600 I Street, Petaluma"
2003,"800 West Street, Petaluma"
2004,"9100 California 116, Forestville"
2005,"25400 County Road 29, Winters"
2008,"3100 Calistoga Road, Santa Rosa"
2009,"21600 Highland Terrace, Monte Rio"
2010,"Pepperwood Preserve Road, Santa Rosa"
2011,"Mc Near Road, Healdsburg"
2012,"100 1st Street, Benicia"
2013,"300 Southport Way, Vallejo"
2014,"1600 Salmon Creek Road, Occidental"
2015,"0 Cantera Run, Carmel-by-the-Sea"
2016,"200 Raymond Drive, Benicia"
2017,"Unnamed Road, Chualar"
2020,"200 Kirkland Ranch Road, American Canyon"
2021,"4600 Saint Helena Highway, Napa"
2022,"200 Clearview Drive, Vallejo"
2023,"0 Midway Street, Vallejo"
2024,"300 Georgia Street, Vallejo"
2025,"1400 South Whitehall Lane, Saint Helena"
2026,"3700 Old Lawley Toll Road, Calistoga"
2027,"1400 El Dorado Street, Vallejo"
2028,"0 Johnson Lane, Vallejo"
2029,"4900 Ridgefield Circle, Fairfield"
2033,"1800 Crestmoor Court, Ceres"
2049,"2600 Goodwin Avenue, Penngrove"
2050,"8800 Poplar Avenue, Cotati"
2051,"5600 State Farm Drive, Rohnert Park"
2052,"7100 Camino Colegio, Rohnert Park"
2053,"1500 Marlin Place, Rohnert Park"
2056,"600 Palamino Drive, Santa Rosa"
2057,"4700 Woodview Drive, Fairway View Estates Homeowners Association, Santa Rosa"
2058,"1300 Lawndale Road, Kenwood"
2059,"5000 Morocco Drive, Santa Rosa"
2060,"5000 Flightline Drive, Santa Rosa"
2061,"2600 Pomo Trail, Santa Rosa"
2062,"3100 Piner Road, Santa Rosa"
2063,"400 Country Club Drive, Santa Rosa"
2064,"2000 Burbank Avenue, Southwest Santa Rosa, Santa Rosa"
2065,"1600 Ludwig Avenue, Santa Rosa"
2066,"1000 El Centro Avenue, Napa"
2067,"3100 Linda Vista Avenue, Napa"
2068,"5900 Fredricks Road, Sebastopol"
2069,"2400 Vine Hill Drive, Napa"
2070,"1100 Thompson Avenue, Napa"
2071,"5500 Volkerts Road, Sebastopol"
2072,"10600 Moonshine Road, Sebastopol"
2073,"Kelly Road, Cloverdale"
2074,"1500 Green Island Road, American Canyon"
2076,"5400 Stoddard Road, Modesto"
2078,"1800 Park Street, Saint Helena"
2082,"1600 McKinley Avenue, Woodland"
2086,"Homestead Way, Woodland"
2100,"San Juan Grade Road, Salinas"
2101,"1600 Cambrian Drive, Salinas"
2102,"700 Saint Charles Way, Salinas"
2103,"700 Kilbreth Avenue, Salinas"
2104,"0 West Gabilan Street, Salinas"
2105,"300 Olive Avenue, Novato"
2106,"1000 Madison Lane, Salinas"
2107,"200 Jensen Road, Moss Landing"
2108,"17200 Tamara Lane, Royal Oaks, Prunedale"
2109,"18000 Lillian Lane, Prunedale"
2110,"2700 Ribera Road, Carmel-by-the-Sea"
2111,"200 Locust Street, Pacific Grove"
2112,"1100 Jewell Avenue, Pacific Grove"
2113,"Cabrillo Highway, Marina"
2114,"0 Black Oak Lane, Novato"
2115,"100 Sequoia Glen Lane, Novato"
2116,"0 Waterbury Lane, Novato"
2117,"0 Oxford Drive, San Rafael"
2118,"2500 Lucas Valley Road, San Rafael"
2119,"300 California Avenue, San Rafael"
2120,"0 Reservoir Road, San Rafael"
2121,"2900 Kerner Boulevard, San Rafael"
2122,"900 Monterey Salinas Highway, Salinas"
2123,"0 Fern Street, Monterey"
2124,"3700 Divarty Street, Seaside"
2125,"7200 Highway, Moss Landing"
2126,"300 Soscol Avenue, Napa"
2127,"0 Hamilton Drive, Mill Valley"
2130,"300 Bolinas Road, Fairfax"
2131,"700 Vía Casitas, Greenbrae, Larkspur"
2132,"300 Vista Grande, Greenbrae, Kentfield"
2133,"600 Manzanita Avenue, Corte Madera"
2134,"300 San Rafael Avenue, Belvedere, Belvedere Tiburon"
2135,"0 Fairway Drive, Mill Valley"
2136,"300 Carrera Drive, Mill Valley"
2137,"0 West Harbor Drive, Sausalito"
2138,"500 South Whipple Street, Fort Bragg"
2145,"500 Downing Avenue, Central San Jose, San Jose"
2146,"200 Union Avenue, Campbell"
2147,"1400 Clemence Avenue, South San Jose, San Jose"
2148,"2900 McLaughlin Avenue, South San Jose, San Jose"
2149,"2200 Vista Verde Drive, East San Jose, San Jose"
2150,"3300 San Rivas Drive, Evergreen, San Jose"
2151,"6000 Running Springs Road, Evergreen, San Jose"
2152,"600 Lenfest Road, Alum Rock, San Jose"
2153,"3300 Holly Drive, Alum Rock, San Jose"
2154,"4200 Sierra Road, Berryessa, San Jose"
2155,"3100 North Shoreline Boulevard, Mountain View"
2156,"Serres Lane, Sonoma"
2157,"6200 Smith Avenue, Newark"
2158,"17000 Park Avenue, Sonoma"
2159,"Unnamed Road, Santa Rosa"
2160,"6900 Montecito Boulevard, Santa Rosa"
2161,"300 Westbrook Drive, Santa Rosa"
2162,"7500 Oxford Circle, Dublin"
2163,"1700 Bollinger Road, Sebastopol"
2164,"6200 Lockwood Drive, Windsor"
2169,"1000 Liege Terrace, Morse Park, Sunnyvale"
2170,"2500 Junction Avenue, North San Jose, San Jose"
2171,"1400 Airport Boulevard, North San Jose, San Jose"
2172,"3900 West Rincon Avenue, West San Jose, Campbell"
2173,"4900 Elester Drive, Cambrian, San Jose"
2174,"7600 Terrace Drive, El Cerrito"
2176,"1500 Ridgewood Road, Pleasanton"
2184,"1000 Serpentine Lane, Pleasanton"
2186,"1200 Rincon Avenue, Livermore"
2187,"4200 Middle Harbor Road, Oakland"
2192,"3100 Briones Valley Road, Brentwood"
2193,"0 East Lake Drive, Antioch"
2194,"3100 Milner Road, Antioch"
2195,"1400 Mondana Place, Pittsburg"
2196,"Unnamed Road, Pittsburg"
2197,"1700 Monsanto Way, Concord"
2198,"0 Bartlett Court, Pleasant Hill"
2199,"1900 Hughes Drive, Monument Corridor, Concord"
2200,"2500 Cedro Lane, Ygnacio Valley, Walnut Creek"
2201,"Mezue Trail, Richmond"
2202,"Bollinger Estates Court, San Ramon"
2203,"Spengler Trail, Lafayette"
2204,"2600 Saklan Indian Drive, Rossmoor, Walnut Creek"
2205,"0 Ashbrook Place, Corliss, Moraga"
2206,"600 Sunflower Court, San Ramon"
2207,"C Street, Rodeo"
2208,"100 South Wildwood, Hercules"
2209,"2900 Barkley Drive, Fairmede - Hilltop, Richmond"
2210,"200 South 17th Street, Coronado, Richmond"
2212,"500 63rd Street, Upper Telegraph, Oakland"
2213,"800 40th Street, Longfellow, Oakland"
2214,"1900 Melvin Road, Oakmore, Oakland"
2215,"1500 East 31st Street, Tuxedo, Oakland"
2216,"2800 Morgan Avenue, Lincoln Highlands, Oakland"
2217,"5600 Holway Street, Oakland"
2218,"5300 Underwood Avenue, Mills College, Oakland"
2219,"2500 Church Street, Bancroft Business, Oakland"
2220,"9400 Dunbar Drive, Elmhurst Park, Oakland"
2221,"15900 Glen Una Drive, Los Gatos"
2222,"Junipero Serra Freeway, Cupertino"
2223,"1900 Scott Lane, Woodland Acres - The Highlands, Los Altos"
2224,"600 Arlington Avenue, Berkeley Hills, Berkeley"
2225,"200 Greenbank Avenue, Piedmont"
2226,"1800 Cedar Street, Upper B Street, Hayward"
2227,"200 Willow Avenue, Hayward"
2228,"24300 Israel Court, Hayward"
2229,"0 Kirby Place, Crescent Park, Palo Alto"
2230,"4200 North Livermore Avenue, Livermore"
2231,"100 Garden Lane, Millbrae"
2232,"Loma Almaden Road, Los Gatos"
2233,"5800 Hillview Avenue, South San Jose, San Jose"
2234,"15200 Watsonville Road, Morgan Hill"
2235,"Harvard Drive, Dixon"
2236,"San Francisco Bay Trail, Hayward"
2237,"43300 Jerome Avenue, Mission San Jose, Fremont"
2238,"0 Cordevalle Club Drive, San Martin"
2239,"1900 Ballybunion Court, Gilroy"
2240,"600 Campus Drive, Stanford"
2241,"1400 McAllister Way, Santa Cruz"
2242,"700 Boulder Brook Drive, Boulder Creek"
2243,"200 Vía Novella, Aptos"
2244,"0 Crystal Springs Terrace, Hillsborough Park, Hillsborough"
2245,"1400 Crestwood Court, South San Mateo, San Mateo"
2246,"900 Baker Way, East San Mateo, San Mateo"
2247,"J. Arthur Younger Freeway, Foster City"
2248,"1600 Notre Dame Avenue, Belmont"
2249,"2000 Arroyo Avenue, San Carlos"
2250,"Hassler Trail, Redwood City"
2251,"2100 Camino De Los Robles, University Heights, Menlo Park"
2252,"Elmira Road, Vacaville"
2253,"7000 Highway 12, Rio Vista"
2254,"1200 Farragut Circle, Davis"
2257,"800 Chamise Drive, Salinas"
2258,"900 Petra Lane, Pacific Grove"
2259,"Fishnet Road, Monterey"
2262,"0 Nova Lane, Novato"
2263,"0 Snowden Lane, Oak Manor, Fairfax"
2264,"900 Mazzoni Street, Ukiah"
2265,"Toyon, Salinas"
2269,"500 Elder Avenue, Sand City"
2270,"Trail 91, Seaside"
2271,"Unnamed Road, Salinas"
2272,"600 Montecito Boulevard, Napa"
2273,"600 Dowdell Lane, Saint Helena"
2275,"0 Potomac Drive, Antioch"
2281,"0 Corte Palos Verdes, Tiburon, Belvedere Tiburon"
2282,"9200 Lakepoint Drive, Elk Grove"
2288,"8200 Alpine Avenue, Southeastern Sacramento, Sacramento"
2295,"10400 Abington Way, Cordova Towne, Rancho Cordova"
2304,"700 Gail Avenue, Sunnyvale"
2305,"1900 Hackett Avenue, Mountain View"
2306,"3900 Five Mile Drive, Lincoln Village West, Stockton"
2307,"6500 Addition Road, Newark"
2308,"300 Fremont Street, South of Market, San Francisco"
2309,"1700 Monte Diablo Avenue, Pacific, Stockton"
2311,"2700 Larkin Street, Russian Hill, San Francisco"
2312,"2100 Webster Street, Pacific Heights, San Francisco"
2313,"1300 Webster Street, Western Addition, San Francisco"
2314,"300 Waller Street, Western Addition, San Francisco"
2315,"0 Duboce Avenue, South of Market, San Francisco"
2316,"2800 Folsom Street, Mission District, San Francisco"
2317,"100 Coleridge Street, Bernal Heights, San Francisco"
2318,"100 Santa Rosa Avenue, Outer Mission, San Francisco"
2319,"300 Lisbon Street, Excelsior, San Francisco"
2320,"300 Argonaut Avenue, Visitacion Valley, San Francisco"
2321,"400 Irving Street, Inner Sunset, San Francisco"
2322,"100 Eastwood Drive, West of Twin Peaks, San Francisco"
2323,"2600 40th Avenue, Sunset District, San Francisco"
2324,"1100 El Monte Street, Pacific, Stockton"
2325,"Unnamed Road, Stockton"
2327,"2800 White Lane, Stockton"
2328,"19200 Murphy Road, Ripon"
2329,"21000 Mountain House Parkway, Tracy"
2330,"0 Peoria Street, Crocker, Daly City"
2332,"2700 Adeline Street, South Berkeley, Berkeley"
2335,"700 Rosedale Avenue, Capitola"
2336,"1300 California Drive, Vacaville"
2337,"200 The Alameda, San Anselmo"
2339,"Frenchmans Creek Road, Half Moon Bay"
2340,"0 Mason Street, Tenderloin, San Francisco"
2341,"2800 Fern Flat Road, Aptos"
2342,"4200 Maybelle Avenue, Redwood Heights, Oakland"
2343,"West Point Road, Bayview, San Francisco"
2344,"600 3rd Avenue, Richmond District, San Francisco"
2345,"1400 Howard Avenue, Downtown, Burlingame"
2346,"0 Glen Avenue, Piedmont Avenue, Oakland"
2347,"1500 3rd Avenue, East Lake, Oakland"
2348,"7700 Sunkist Drive, Eastmont Hills, Oakland"
2349,"1600 Ward Street, South Berkeley, Berkeley"
2350,"400 Central Avenue, West Alameda, Alameda"
2351,"4700 Sorani Way, Castro Valley"
2352,"600 Shasta Street, Staumbaugh Heller, Redwood City"
2353,"27600 Melbourne Avenue, Glen Eden, Hayward"
2354,"400 School Street, Niles, Fremont"
2355,"38600 Cherry Lane, Cherry - Guardino, Fremont"
2356,"6200 Madigan Road, Dublin"
2357,"6500 Doolan Road, Livermore"
2358,"1500 De Leon Way, Livermore"
2359,"1200 Oak Ridge Road, Pinole"
2362,"100 Greentree Way, Milpitas"
2363,"18800 Barnhart Avenue, Rancho Rinconada, Cupertino"
2364,"1800 Buena Vista Road, Hollister"
2367,"0 Los Norrabos, El Toyonal, Orinda"
2368,"8100 Morgan Territory Road, Livermore"
2370,"1500 Partridge Avenue, Birdland Neighbors, Sunnyvale"
2374,"200 Fanyon Street, Milpitas"
2375,"1100 Manchester Drive, Santa Clara"
2376,"Kennedy Trail, Los Gatos"
2377,"2400 Hospital Drive, Cuesta Park, Mountain View"
2378,"700 Welch Road, Palo Alto"
2380,"13000 River Road, Guerneville"
2383,"11600 White Rock Road, Rancho Cordova"
2387,"800 California 37, Vallejo"
2388,"400 Ofarrell Drive, Benicia"
2389,"500 Morningstar Way, Vacaville"
2390,"0 Brennan Street, Watsonville"
2393,"North Peak Road, Clayton"
2394,"Deer Gulch Loop Trail, Canyon Heights - Vallejo Mills, Fremont"
2395,"39200 Farwell Drive, 28 Palms, Fremont"
2396,"46700 Bradley Street, Warm Springs, Fremont"
2398,"Sikes Road, Dixon"
2399,"12000 Highway 12, Glen Ellen"
2400,"100 Dublin Court, Petaluma"
2401,"1400 Queens Road, Berkeley Hills, Berkeley"
2402,"3700 Old Yerba Buena Road, Evergreen, San Jose"
2403,"2800 Forest Avenue, Berkeley"
2404,"500 Fairway Drive, Novato"
2405,"0 Upper Ames Avenue, Ross"
2406,"1700 Vistazo Street West, Tiburon, Belvedere Tiburon"
2407,"1400 Carmel Drive, Willow Glen, San Jose"
2408,"1900 Crinan Drive, South San Jose, San Jose"
2409,"4300 Hacienda Drive, Pleasanton"
2414,"800 Marylin Avenue, Livermore"
2415,"3000 Old Soda Springs Road, Napa"
2416,"Lougher Ridge Trail, Antioch"
2418,"600 7th Street, Iron Triangle, Richmond"
2420,"5200 Cleek Court, Richmond"
2421,"0 Lakeview Avenue, Piedmont"
2422,"18500 Madison Avenue, Castro Valley"
2423,"21800 Tanglewood Drive, Castro Valley"
2424,"17200 Via La Jolla, San Lorenzo"
2425,"3200 Rose Avenue, Ceres"
2429,"1600 El Centro Avenue, Napa"
2430,"2200 Streblow Drive, Napa"
2431,"27700 Mission Boulevard, Mission - Garin, Hayward"
2434,"1000 18th Street, West Oakland, Oakland"
2435,"4700 Clarewood Drive, Upper Rockridge, Oakland"
2436,"2100 East 19th Street, Rancho San Antonio, Oakland"
2437,"3200 38th Avenue, Allendale, Oakland"
2438,"Margie Lane, Oakland"
2439,"900 Delaware Street, Fairfield"
2441,"100 Octavia Street, Western Addition, San Francisco"
2442,"2800 Mission Street, Mission District, San Francisco"
2443,"500 22nd Street, Potrero Hill, San Francisco"
2444,"700 William Moss Boulevard, Weston Ranch, Stockton"
2446,"500 South Stockton Avenue, Ripon"
2448,"200 Shorebird Circle, Redwood Shores, Redwood City"
2451,"700 Westlake Center, Westlake, Daly City"
2452,"400 Verducci Drive, Serramonte, Daly City"
2453,"0 Orange Court, Country Club Manor, Hillsborough"
2454,"0 16th Avenue, Hayward Park, San Mateo"
2455,"1300 Holly Street, San Carlos"
2456,"300 Sherwood Way, Linfield Oaks, Menlo Park"
2458,"300 San Juan Avenue, Half Moon Bay"
2460,"1300 Montgomery Street, North Beach, San Francisco"
2463,"200 Moncada Way, Oceanview, San Francisco"
2464,"1700 47th Avenue, Sunset District, San Francisco"
2465,"Diamond Cove Terrace, Bayview, San Francisco"
2466,"400 Amador Street, Bayview, San Francisco"
2467,"3100 West Mendocino Avenue, Stockton"
2468,"400 Mendocino Avenue, Santa Rosa"
